dep_id,s,p,rmse,rmse_pct,rmse80,rmse80_pct,n
200,927.8294108688616,1.6036327787876474,57.3233902868084,6.7280974515033325,53.62166534324487,7.094478995892128,7
201,1352.8562483236467,1.3059479654056292,22.83970844921494,1.6720137956965548,24.26885286307299,2.4092519461197193,11
202,514.5782706213245,1.560432437637072,11.54899282987036,2.2124507336916395,12.282468145020244,3.1728002279863623,10
203,581.7212867886986,1.6449649666639188,8.611889936307769,1.479706174623328,9.205894890515054,1.7866991569103257,8
204,1671.6826016550096,1.9485810155438779,29.572131995179287,1.7966058320279032,26.240743819563054,2.2539734752423235,16
205,134.49548188273604,2.2761960375021357,4.521235205911934,3.1839684548675593,4.176687574207015,4.389548743603819,11
207,297.86116358187064,1.4610212609363131,12.511817195859164,3.873627614817079,9.089795715094414,6.516571456176648,10
208,1305.6991784387137,3.870963379895342,26.766048108413344,2.015515670814258,26.56668170171896,2.3396895199662016,20
209,123.15411519400024,1.995806116698299,3.2905316730531267,2.765152666431199,3.088977795425898,3.163972762551083,6
210,88.67020692280647,2.0194754296618105,1.3312177896757298,1.4957503254783482,1.4176622081354475,1.7288542723061426,8
211,77.34376796322435,1.37978274360839,3.2181892523976976,4.348904395132023,3.1967798969653516,4.876044321814693,7
213,929.1879994614719,1.687835701994201,11.108416065618766,1.1779868574357122,11.29283551641893,1.685647354418629,9
214,633.4293986449976,0.9783404406302137,16.45100606132804,2.527036261340713,16.256912227483173,4.0519719362876945,7
215,392.05776107828103,0.7695558794852424,12.12742977313355,3.125626230189059,13.40622373697211,6.033547150812711,5
216,292.47477173914206,0.7655382648094826,2.9755496192479263,1.015545945135811,3.422460977153821,3.005605676008006,4
218,570.1628611926765,2.714144718401734,6.407717137785791,1.1163270274888137,7.044138720893342,1.4052011267074103,9
220,298.09936901035064,1.81027348362429,2.467100186695277,0.8196346135200255,2.3709002445922103,1.0820614853926653,6
221,1544.9912982054009,1.1022839299247156,20.803788432305566,1.3668717761041764,20.41642924535388,1.8232943411310751,7
222,235.30985019955216,1.8992406443854497,4.3296487942621456,1.8191801656563638,4.752070733823065,2.945339315824589,4
223,799.5430935003901,2.318255807243716,37.699559404759455,5.046795101038749,34.61218663178277,5.332328062907985,7
224,109.96547164380468,0.9879025359279343,3.5025345881386944,3.1272630251238347,3.7815154724454265,6.254526050247669,5
225,618.1333207550911,1.754694237947237,18.33424636531406,2.7653463597758763,15.846894289162895,3.843657518933765,17
226,367.0641389256957,1.59150408368668,2.0970117381296602,0.569840146230886,2.29736018066769,0.8223575443645726,5
227,256.9558912068498,1.5099655660602054,4.966032259051958,1.9943904654827138,3.163836707286929,2.641506520772318,10
228,724.1713496509269,2.0118974524885687,9.408711905852437,1.3441017008360625,3.592675389229307,1.6831327201882713,14
229,884.989072621255,1.2597344692756545,28.888668097086097,3.4107046159487715,29.221298379815785,4.305315662755007,12
230,345.00748041276785,0.8524594821244317,13.192229292526902,3.68498024930919,13.863906951862555,8.679098218767699,9
231,661.5312246360194,1.0663100867949136,39.779788759424584,6.244864797397893,42.75037130417515,8.781410322168783,5
236,152.08207564124973,0.5204553276905427,14.671159992427922,8.288790956173967,11.021538480192007,28.766980377309654,14
237,84.46782207684424,1.8004022703741909,0.7797585650749242,0.9282840060415765,0.8589210642133068,1.4177428455907712,4
238,70.16297569106821,1.4031061267945233,1.716564833361838,2.4176969483969546,1.9223050065650769,4.639364414491453,4
239,103.80235024116138,1.0426509880875812,2.1625221300787465,2.0595448857892826,2.3424423616471004,3.7938984738223622,5
242,68.05872068800302,2.0127780880785595,1.6452946480016162,2.4556636537337555,1.7988040860309995,3.4276971833367003,4
243,4562.649959095155,1.381627999033489,215.2855702283118,5.243194598838572,199.2115228110788,6.038865925057834,16
244,130.41242966094353,2.3887446464398754,0.760307654038136,0.5803875221665161,0.7976684368529845,0.7453996608217021,5
246,369.1968653099231,1.5869528448391899,0.3608112319932956,0.09778082167839988,0.4008254109871097,0.162527581978962,4
247,98.73521314545738,1.8763789737944292,2.051342109865423,2.051342109865423,2.253318443200656,3.3628559178121686,4
248,199.15567310392612,1.5944614287272822,4.894512251760418,2.497200128449193,5.239822949640605,3.3296001712655907,5
249,149.919393258159,1.5727653549265088,3.841955234054124,2.527602127667187,4.270579807149895,4.573756231016814,4
