dep_id,root_id,root,leaf,site,level,area,depth,merge_elev,perimeter,p_a_ratio,shape_index,a_axis,b_axis,orientation,med_merge_perim_elev,mean_elev,min_elev,mean_depth,max_depth,max_merge_depth,med_merge_perim_depth,volume,mean_diff,mean_dev,mean_slope,med_perim_depth,catch_area,catch_min_elev,catch_max_elev,catch_mean_elev,catch_sd_elev,catch_mean_slope,p
12,126,TRUE,FALSE,BC,0,1061,0.2473621368408203,NA,130,0.12252591894439209,1.1258505085920594,46.08855793357919,32.03876961795574,128.871,NA,19.924429364074076,19.80678939819336,0.12972217096010544,0.2473621368408203,NA,NA,137.63522338867188,-0.2763073742389679,-0.3854295313358307,0.7938780784606934,0.17870044708251953,0.6619,19.80678939819336,21.42770767211914,20.360503594236697,0.35113638725633317,1.4753942489624023,1.3956260392751354
13,141,TRUE,FALSE,BC,0,3914,0.28704833984375,NA,460,0.11752682677567705,2.0741611191680365,88.23855742241292,84.00901858721035,142.516,NA,20.07569401253226,19.92742919921875,0.138783526530239,0.28704833984375,NA,NA,543.1987228393555,-0.11925025284290314,-0.17692860960960388,0.8417033553123474,0.22132110595703125,1.558,19.92742919921875,21.491039276123047,20.436040205582117,0.3499584214456044,1.3842676877975464,1.342199913073112
14,141,FALSE,TRUE,BC,1,2419,0.20085906982421875,20.128363037109374,350,0.14468788755684167,2.0074520390993764,74.38289997057001,68.19318008035542,43.9706,20.14875030517578,20.05030413292912,19.92742919921875,0.07798413611384845,0.20085906982421875,0.28704833984375,0.22132110595703125,188.6436252593994,-0.13380645215511322,-0.19191724061965942,0.7136701941490173,0.19053268432617188,1.1707,19.92742919921875,21.491039276123047,20.44903760401549,0.3672015053151461,1.3919910192489624,1.2977618825319903
15,141,FALSE,TRUE,BC,1,454,0.19519424438476562,20.128363037109374,87,0.19162995594713655,1.1518247179609833,33.241308870817555,19.225383861211796,148.409,20.14875030517578,20.051420875582927,19.932886123657227,0.07665949245906611,0.19519424438476562,0.28159141540527344,0.2158641815185547,34.803409576416016,-0.17352162301540375,-0.27961277961730957,1.2326931953430176,0.1817626953125,0.38730000000000003,19.932886123657227,21.373035430908203,20.39675269113349,0.288205259422063,1.3609222173690796,1.761565656673537
16,148,TRUE,FALSE,BC,0,376,0.14793968200683594,NA,110,0.2925531914893617,1.6002720893199052,31.703560163209875,25.05779669243226,38.4752,NA,19.93562040430434,19.838191986083984,0.050511263786478244,0.14793968200683594,NA,NA,18.99223518371582,-0.30734536051750183,-0.5822166800498962,0.8943660259246826,0.12318229675292969,0.6272,19.838191986083984,20.926271438598633,20.172839450897,0.22588835163925094,1.2013463973999023,NA
17,150,TRUE,FALSE,BC,0,5508,0.5879688262939453,NA,306,0.05555555555555555,1.1631066229203195,92.90089978726928,89.86974168130115,139.909,NA,19.57944697405691,19.238872528076172,0.24739438031320565,0.5879688262939453,NA,NA,1362.6482467651367,-0.8850343823432922,-1.0612369775772095,1.0704046487808228,0.5061941146850586,2.3847,19.238872528076172,22.324357986450195,20.438892978049626,0.7854038164957335,1.6242395639419556,1.1146577362520764
18,155,TRUE,FALSE,BC,0,418,0.4208030700683594,NA,75,0.17942583732057416,1.0348280460051982,28,18,151.064,NA,18.649623131637938,18.40721893310547,0.17839887153588985,0.4208030700683594,NA,NA,74.57072830200195,-0.9131783843040466,-0.8993023633956909,2.065716505050659,0.33774757385253906,0.45930000000000004,18.40721893310547,21.535715103149414,19.569148714600008,0.7478609382970453,2.4321279525756836,1.223128552779301
19,158,TRUE,FALSE,BC,0,124,0.10155296325683594,NA,52,0.41935483870967744,1.3173087271949167,23.741998268628475,7.189052910790863,26.3384,NA,18.27007539810673,18.218198776245117,0.0496763413952243,0.10155296325683594,NA,NA,6.1598663330078125,-0.996807873249054,-1.0450434684753418,1.6775071620941162,0.07128334045410156,1.0287,18.218198776245117,19.508499145507812,18.67563732740911,0.2507415933276278,1.3207834959030151,NA
20,159,TRUE,FALSE,BC,0,16063,0.30318260192871094,NA,854,0.05316566021291166,1.9008139430632298,196.41476632514937,150.02550730256834,146.425,NA,19.624143465573248,19.443626403808594,0.1226655401640586,0.30318260192871094,NA,NA,1970.3765716552734,-0.38119664788246155,-0.8089199662208557,0.5889374017715454,0.25768280029296875,4.6928,19.443626403808594,21.384431838989258,19.96794885000677,0.37292228324675597,1.0170830488204956,NA
21,159,FALSE,TRUE,BC,1,9627,0.21222305297851562,19.65585422515869,697,0.07240054014750182,2.0039291381380857,137.47534461580543,108.23696325847716,140.141,19.701309204101562,19.591953413897837,19.443626403808594,0.0638960428892718,0.21222305297851562,0.30318260192871094,0.25768280029296875,615.1272048950195,-0.4094785153865814,-0.8725667595863342,0.5704385638237,0.20560073852539062,3.0269,19.443626403808594,21.384431838989258,19.929867782537322,0.39724969866676274,1.0083739757537842,NA
22,159,FALSE,TRUE,BC,1,448,0.1484241485595703,19.65585422515869,130,0.29017857142857145,1.73260440131125,58.6573261091393,14.487178528736974,148.642,19.701309204101562,19.605181975024088,19.50737762451172,0.05061979804720197,0.1484241485595703,0.23943138122558594,0.19393157958984375,22.677669525146484,-0.3241213858127594,-0.6266829371452332,1.247923493385315,0.13504886627197266,0.8666,19.50737762451172,21.070022583007812,20.100563125689586,0.3648412295512589,1.0939213037490845,NA
23,159,FALSE,TRUE,BC,1,275,0.12781906127929688,19.65585422515869,69,0.2509090909090909,1.1737559635325423,21.078607456429555,19.691856965543604,43.6176,19.701309204101562,19.60833403153853,19.52777671813965,0.04726174788041548,0.12781906127929688,0.21903228759765625,0.17353248596191406,12.996980667114258,-0.4761209487915039,-1.0262160301208496,0.9556606411933899,0.11852836608886719,0.7992,19.52777671813965,20.533010482788086,19.96830948265465,0.22364056140811267,0.9668325185775757,NA
24,174,TRUE,FALSE,BC,0,401,0.2352294921875,NA,72,0.17955112219451372,1.0142741990499098,23,23,45.1474,NA,19.894973412416224,19.756589889526367,0.09684596929764212,0.2352294921875,NA,NA,38.83523368835449,-0.31484588980674744,-0.48516878485679626,1.4771685600280762,0.20830726623535156,0.43920000000000003,19.756589889526367,21.699539184570312,20.421685665683018,0.5010961166029055,1.5488181114196777,1.3059637694943218
25,179,TRUE,FALSE,BC,0,3309,0.4770526885986328,NA,294,0.08884859474161379,1.4417634607884793,96.5754902229599,59.57555487099962,150.626,NA,19.76912351950089,19.488794326782227,0.19672349587997018,0.4770526885986328,NA,NA,650.9580478668213,-0.4286773204803467,-0.8885042667388916,1.3194783926010132,0.4326915740966797,1.9640000000000002,19.488794326782227,21.008764266967773,20.13756751276082,0.2569548284575852,1.1574265956878662,1.198558593503006
26,188,TRUE,FALSE,BC,0,1328,0.6388282775878906,NA,134,0.10090361445783133,1.037291523211185,44.27188724235731,40.16092628388072,45.1312,NA,19.32448096591306,18.958526611328125,0.27287392300295543,0.6388282775878906,NA,NA,362.3765697479248,-0.4451103210449219,-0.4540392756462097,1.5776569843292236,0.5050296783447266,0.6525000000000001,18.958526611328125,21.664443969726562,20.375899394243614,0.7563282235731448,2.4171228408813477,1.0613222752113711
27,198,TRUE,FALSE,BC,0,4033,0.49268150329589844,NA,259,0.06422018348623854,1.1504843651390428,87.8935385609806,61.40836568411708,39.7927,NA,19.624163409364805,19.405710220336914,0.2742283142680067,0.49268150329589844,NA,NA,1105.962791442871,-0.8010360598564148,-1.0816442966461182,1.3888238668441772,0.4506063461303711,1.6245,19.405710220336914,21.650388717651367,20.071479292728966,0.3903193113223929,1.2517813444137573,2.326017913754687
28,206,TRUE,FALSE,BC,0,466,0.3789958953857422,NA,113,0.24248927038626608,1.476660143913541,49.296698642154126,14.758048651410506,14.6808,NA,19.87715324107158,19.61207389831543,0.11391655262959362,0.3789958953857422,NA,NA,53.085113525390625,-0.39375078678131104,-0.5972070693969727,2.1134839057922363,0.3535022735595703,1.3124,19.61207389831543,21.742198944091797,20.47817551599193,0.5225737533883181,1.5265612602233887,0.9429947093547848
29,216,TRUE,FALSE,BC,0,3781,0.4661235809326172,NA,385,0.10182491404390373,1.7662511548471713,110.99999999981374,73.00000000032595,139.214,NA,18.36317185061661,18.072839736938477,0.17579146725448533,0.4661235809326172,NA,NA,664.667537689209,-1.0360279083251953,-1.0609396696090698,1.138762354850769,0.4075145721435547,2.8126,18.072839736938477,21.817768096923828,19.291190560864475,0.8769343520206526,1.65263831615448,1.0523079177789785
30,216,FALSE,TRUE,BC,1,1306,0.37282562255859375,18.44573860168457,161,0.12327718223583461,1.256751335914752,60.93154737311087,31.87296877593001,32.8884,18.48035430908203,18.325426810003165,18.072839736938477,0.12023854949390358,0.37282562255859375,0.4661235809326172,0.4075145721435547,157.0315456390381,-0.9795407056808472,-1.0381356477737427,1.2598210573196411,0.35788631439208984,1.2442,18.072839736938477,21.817768096923828,19.233308388937363,0.9790920609746617,1.5878419876098633,1.083949546865799
31,216,FALSE,TRUE,BC,1,1307,0.35308837890625,18.44573860168457,143,0.10941086457536343,1.115817868044146,52.32590180780452,36.76955262170047,125.536,18.48035430908203,18.30393976679994,18.092546463012695,0.1416950751190069,0.35308837890625,0.44641685485839844,0.38780784606933594,185.195463180542,-1.1767429113388062,-1.177220344543457,1.2399451732635498,0.3387622833251953,1.5684,18.092546463012695,21.209957122802734,19.33710805532489,0.7835079634501672,1.7040406465530396,1.3787508481168478
32,217,TRUE,FALSE,BC,0,765,0.13102149963378906,NA,181,0.23660130718954248,1.8460477285542705,51.686077881017546,33.135446193047336,31.6822,NA,20.386571973912858,20.292152404785156,0.036601930506089154,0.13102149963378906,NA,NA,28.000476837158203,-0.4006255567073822,-0.5456180572509766,0.5985339283943176,0.11223983764648438,1.8765,20.292152404785156,22.690034866333008,21.08414933722781,0.6892772272618923,1.7329386472702026,NA
33,257,TRUE,FALSE,BC,0,1225,0.6357517242431641,NA,148,0.12081632653061225,1.1928579766438274,56.025729382856454,31.772166879985498,146.79,NA,18.35771342063437,18.03621482849121,0.314253132100008,0.6357517242431641,NA,NA,384.96008682250977,-0.7356823086738586,-0.909033477306366,2.6544296741485596,0.5864925384521484,1.1703000000000001,18.03621482849121,20.118024826049805,18.866157397443207,0.29299662044672065,1.238156795501709,1.926996964129804
34,267,TRUE,FALSE,BC,0,317,0.11020088195800781,NA,96,0.3028391167192429,1.5210261123983526,34.46882649513587,20.871032557037676,29.7715,NA,19.79990967591102,19.734371185302734,0.044662391349720276,0.11020088195800781,NA,NA,14.157978057861328,-0.5345523953437805,-1.0498868227005005,0.8234477043151855,0.083751678466796875,0.4247,19.734371185302734,19.99993324279785,19.878067241154028,0.044949242589341375,0.7151443362236023,NA
35,287,TRUE,FALSE,BC,0,677,0.3158912658691406,NA,106,0.15657311669128507,1.1492290590940846,41.39999999932479,25.40000000009313,143.186,NA,18.69314623935536,18.5000057220459,0.1227507485596785,0.3158912658691406,NA,NA,83.10225677490234,-0.8545039892196655,-0.8269506096839905,1.3124717473983765,0.27573490142822266,0.6443,18.5000057220459,21.14920425415039,19.327446015562384,0.535021398499916,1.9770750999450684,1.0756817369595664
36,290,TRUE,FALSE,BC,0,256,0.17363357543945312,NA,65,0.25390625,1.14601009158138,20.67832448346524,19.01741488669014,45.6,NA,18.613664902746677,18.51431655883789,0.07428523153066635,0.17363357543945312,NA,NA,19.017019271850586,-0.08233276754617691,-0.1374650001525879,1.160927176475525,0.13686466217041016,0.6933,18.51431655883789,19.438251495361328,18.950713756434176,0.2250302759895144,1.0516079664230347,1.0852349149632077
37,303,TRUE,FALSE,BC,0,1616,0.6231536865234375,NA,153,0.09467821782178218,1.0736576443467851,53.52362448866886,42.20131930770526,42.0055,NA,19.66891377043016,19.371957778930664,0.3261976950239427,0.6231536865234375,NA,NA,527.1354751586914,-0.706321656703949,-1.202998161315918,2.116284132003784,0.5684041976928711,1.1032,19.371957778930664,21.74211311340332,20.358589343353835,0.4250273442145038,1.6564072370529175,2.415927726234702
38,304,TRUE,FALSE,BC,0,917,0.62235260009765625,NA,133,0.1450381679389313,1.2389735674087157,58.48585422831677,23.058537744004276,152.008,NA,20.122598729190805,19.844614028930664,0.3443678998375147,0.62235260009765625,NA,NA,315.785364151001,-0.016036393120884895,-0.018741896376013756,3.298398971557617,0.49886035919189453,0.6888000000000001,19.844614028930664,22.013301849365234,20.893014102585777,0.467067633479033,1.7985919713974,2.177055676552635
39,309,TRUE,FALSE,BC,0,169,0.1125640869140625,NA,52,0.3076923076923077,1.1283791670955126,22,11,157.142,NA,20.519744545750363,20.47498893737793,0.06780847854162814,0.1125640869140625,NA,NA,11.459632873535156,0.5172721743583679,0.5527599453926086,0.9019217491149902,0.06694984436035156,0.43420000000000003,20.47498893737793,21.97264862060547,21.137786864795096,0.3883659710069304,1.2990583181381226,NA
